date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202208,AG,unknown,0,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202209,AG,unknown,0,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202210,AG,unknown,0,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202211,AG,unknown,0,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202212,AG,unknown,0,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202213,AG,unknown,0,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202214,AG,unknown,0,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202215,AG,unknown,0,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202216,AG,unknown,0,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202217,AG,unknown,0,sex,NA,29,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202052,AI,male,8,sex,8361,8,0.1,0.1,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.195,19.5
202053,AI,male,0,sex,8361,8,0,0.1,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202101,AI,male,150,sex,8361,158,1.79,1.89,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.523,52.300000000000004
202102,AI,male,86,sex,8361,244,1.03,2.92,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.503,50.3
202103,AI,male,171,sex,8361,415,2.05,4.96,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.486,48.6
202104,AI,male,43,sex,8361,458,0.51,5.48,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.426,42.6
202105,AI,male,10,sex,8361,468,0.12,5.6,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.37,37
202106,AI,male,39,sex,8361,507,0.47,6.06,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.375,37.5
202107,AI,male,12,sex,8361,519,0.14,6.21,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.414,41.4
202108,AI,male,30,sex,8361,549,0.36,6.57,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.517,51.7
202109,AI,male,39,sex,8361,588,0.47,7.03,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.506,50.6
202110,AI,male,12,sex,8361,600,0.14,7.18,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.632,63.2
202111,AI,male,13,sex,8361,613,0.16,7.33,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.464,46.400000000000006
202112,AI,male,96,sex,8361,709,1.15,8.48,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.39,39
202113,AI,male,263,sex,8361,972,3.15,11.63,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.494,49.4
202114,AI,male,144,sex,8361,1116,1.72,13.35,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.478,47.8
202115,AI,male,51,sex,8361,1167,0.61,13.96,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.52,52
202116,AI,male,227,sex,8361,1394,2.71,16.67,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.518,51.800000000000004
202117,AI,male,234,sex,8361,1628,2.8,19.47,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.529,52.900000000000006
202118,AI,male,194,sex,8361,1822,2.32,21.79,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.505,50.5
202119,AI,male,218,sex,8361,2040,2.61,24.4,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.52,52
202120,AI,male,187,sex,8361,2227,2.24,26.64,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.552,55.2
202121,AI,male,365,sex,8361,2592,4.37,31,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.533,53.300000000000004
202122,AI,male,418,sex,8361,3010,5,36,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.546,54.6
202123,AI,male,189,sex,8361,3199,2.26,38.26,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.553,55.300000000000004
202124,AI,male,66,sex,8361,3265,0.79,39.05,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.485,48.5
202125,AI,male,78,sex,8361,3343,0.93,39.98,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.65,65
202126,AI,male,58,sex,8361,3401,0.69,40.68,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.586,58.599999999999994
202127,AI,male,55,sex,8361,3456,0.66,41.33,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.64,64
202128,AI,male,50,sex,8361,3506,0.6,41.93,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.543,54.300000000000004
202129,AI,male,16,sex,8361,3522,0.19,42.12,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.471,47.099999999999994
202130,AI,male,46,sex,8361,3568,0.55,42.67,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.495,49.5
202131,AI,male,51,sex,8361,3619,0.61,43.28,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.515,51.5
202132,AI,male,43,sex,8361,3662,0.51,43.8,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.494,49.4
202133,AI,male,65,sex,8361,3727,0.78,44.58,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.485,48.5
202134,AI,male,122,sex,8361,3849,1.46,46.04,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.502,50.2
202135,AI,male,105,sex,8361,3954,1.26,47.29,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.482,48.199999999999996
202136,AI,male,122,sex,8361,4076,1.46,48.75,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.547,54.7
202137,AI,male,200,sex,8361,4276,2.39,51.14,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.543,54.300000000000004
202138,AI,male,68,sex,8361,4344,0.81,51.96,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.493,49.3
202139,AI,male,44,sex,8361,4388,0.53,52.48,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.444,44.4
202140,AI,male,53,sex,8361,4441,0.63,53.12,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.546,54.6
202141,AI,male,33,sex,8361,4474,0.39,53.51,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.524,52.400000000000006
202142,AI,male,21,sex,8361,4495,0.25,53.76,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.488,48.8
202143,AI,male,16,sex,8361,4511,0.19,53.95,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.333,33.300000000000004
202144,AI,male,16,sex,8361,4527,0.19,54.14,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.516,51.6
202145,AI,male,49,sex,8361,4576,0.59,54.73,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.521,52.1
202146,AI,male,21,sex,8361,4597,0.25,54.98,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.656,65.60000000000001
202147,AI,male,19,sex,8361,4616,0.23,55.21,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.487,48.699999999999996
202148,AI,male,20,sex,8361,4636,0.24,55.45,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.408,40.8
202149,AI,male,18,sex,8361,4654,0.22,55.66,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.562,56.2
202150,AI,male,44,sex,8361,4698,0.53,56.19,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.564,56.39999999999999
202151,AI,male,18,sex,8361,4716,0.22,56.4,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.439,43.9
202152,AI,male,13,sex,8361,4729,0.16,56.56,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.765,76.5
202201,AI,male,30,sex,8361,4759,0.36,56.92,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.577,57.699999999999996
202202,AI,male,20,sex,8361,4779,0.24,57.16,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.488,48.8
202203,AI,male,12,sex,8361,4791,0.14,57.3,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.632,63.2
202204,AI,male,6,sex,8361,4797,0.07,57.37,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.462,46.2
202205,AI,male,4,sex,8361,4801,0.05,57.42,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.308,30.8
202206,AI,male,3,sex,8361,4804,0.04,57.46,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,1,100
202207,AI,male,0,sex,8361,4804,0,57.46,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202208,AI,male,0,sex,8361,4804,0,57.46,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202209,AI,male,0,sex,8361,4804,0,57.46,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202210,AI,male,0,sex,8361,4804,0,57.46,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202211,AI,male,0,sex,8361,4804,0,57.46,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202212,AI,male,0,sex,8361,4804,0,57.46,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202213,AI,male,1,sex,8361,4805,0.01,57.47,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.5,50
202214,AI,male,0,sex,8361,4805,0,57.47,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202215,AI,male,0,sex,8361,4805,0,57.47,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202216,AI,male,0,sex,8361,4805,0,57.47,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202217,AI,male,0,sex,8361,4805,0,57.47,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202052,AI,female,33,sex,7932,33,0.42,0.42,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.805,80.5
202053,AI,female,0,sex,7932,33,0,0.42,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202101,AI,female,137,sex,7932,170,1.73,2.14,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.477,47.699999999999996
202102,AI,female,85,sex,7932,255,1.07,3.21,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.497,49.7
202103,AI,female,181,sex,7932,436,2.28,5.5,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.514,51.4
202104,AI,female,58,sex,7932,494,0.73,6.23,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.574,57.4
202105,AI,female,17,sex,7932,511,0.21,6.44,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.63,63
202106,AI,female,65,sex,7932,576,0.82,7.26,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.625,62.5
202107,AI,female,17,sex,7932,593,0.21,7.48,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.586,58.599999999999994
202108,AI,female,28,sex,7932,621,0.35,7.83,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.483,48.3
202109,AI,female,38,sex,7932,659,0.48,8.31,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.494,49.4
202110,AI,female,7,sex,7932,666,0.09,8.4,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.368,36.8
202111,AI,female,15,sex,7932,681,0.19,8.59,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.536,53.6
202112,AI,female,150,sex,7932,831,1.89,10.48,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.61,61
202113,AI,female,269,sex,7932,1100,3.39,13.87,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.506,50.6
202114,AI,female,157,sex,7932,1257,1.98,15.85,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.522,52.2
202115,AI,female,47,sex,7932,1304,0.59,16.44,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.48,48
202116,AI,female,211,sex,7932,1515,2.66,19.1,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.482,48.199999999999996
202117,AI,female,208,sex,7932,1723,2.62,21.72,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.471,47.099999999999994
202118,AI,female,190,sex,7932,1913,2.4,24.12,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.495,49.5
202119,AI,female,201,sex,7932,2114,2.53,26.65,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.48,48
202120,AI,female,152,sex,7932,2266,1.92,28.57,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.448,44.800000000000004
202121,AI,female,320,sex,7932,2586,4.03,32.6,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.467,46.7
202122,AI,female,347,sex,7932,2933,4.37,36.98,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.454,45.4
202123,AI,female,153,sex,7932,3086,1.93,38.91,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.447,44.7
202124,AI,female,70,sex,7932,3156,0.88,39.79,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.515,51.5
202125,AI,female,42,sex,7932,3198,0.53,40.32,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.35,35
202126,AI,female,41,sex,7932,3239,0.52,40.83,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.414,41.4
202127,AI,female,31,sex,7932,3270,0.39,41.23,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.36,36
202128,AI,female,42,sex,7932,3312,0.53,41.75,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.457,45.7
202129,AI,female,18,sex,7932,3330,0.23,41.98,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.529,52.900000000000006
202130,AI,female,47,sex,7932,3377,0.59,42.57,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.505,50.5
202131,AI,female,48,sex,7932,3425,0.61,43.18,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.485,48.5
202132,AI,female,44,sex,7932,3469,0.55,43.73,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.506,50.6
202133,AI,female,69,sex,7932,3538,0.87,44.6,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.515,51.5
202134,AI,female,121,sex,7932,3659,1.53,46.13,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.498,49.8
202135,AI,female,113,sex,7932,3772,1.42,47.55,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.518,51.800000000000004
202136,AI,female,101,sex,7932,3873,1.27,48.83,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.453,45.300000000000004
202137,AI,female,168,sex,7932,4041,2.12,50.95,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.457,45.7
202138,AI,female,70,sex,7932,4111,0.88,51.83,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.507,50.7
202139,AI,female,55,sex,7932,4166,0.69,52.52,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.556,55.60000000000001
202140,AI,female,44,sex,7932,4210,0.55,53.08,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.454,45.4
202141,AI,female,30,sex,7932,4240,0.38,53.45,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.476,47.599999999999994
202142,AI,female,22,sex,7932,4262,0.28,53.73,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.512,51.2
202143,AI,female,32,sex,7932,4294,0.4,54.14,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.667,66.7
202144,AI,female,15,sex,7932,4309,0.19,54.32,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.484,48.4
202145,AI,female,45,sex,7932,4354,0.57,54.89,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.479,47.9
202146,AI,female,11,sex,7932,4365,0.14,55.03,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.344,34.4
202147,AI,female,20,sex,7932,4385,0.25,55.28,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.513,51.300000000000004
202148,AI,female,29,sex,7932,4414,0.37,55.65,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.592,59.199999999999996
202149,AI,female,14,sex,7932,4428,0.18,55.82,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.438,43.8
202150,AI,female,34,sex,7932,4462,0.43,56.25,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.436,43.6
202151,AI,female,23,sex,7932,4485,0.29,56.54,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.561,56.10000000000001
202152,AI,female,4,sex,7932,4489,0.05,56.59,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.235,23.5
202201,AI,female,22,sex,7932,4511,0.28,56.87,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.423,42.3
202202,AI,female,21,sex,7932,4532,0.26,57.14,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.512,51.2
202203,AI,female,7,sex,7932,4539,0.09,57.22,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.368,36.8
202204,AI,female,7,sex,7932,4546,0.09,57.31,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.538,53.800000000000004
202205,AI,female,9,sex,7932,4555,0.11,57.43,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.692,69.19999999999999
202206,AI,female,0,sex,7932,4555,0,57.43,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202207,AI,female,1,sex,7932,4556,0.01,57.44,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,1,100
202208,AI,female,0,sex,7932,4556,0,57.44,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202209,AI,female,0,sex,7932,4556,0,57.44,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202210,AI,female,0,sex,7932,4556,0,57.44,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202211,AI,female,0,sex,7932,4556,0,57.44,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202212,AI,female,3,sex,7932,4559,0.04,57.48,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,1,100
202213,AI,female,1,sex,7932,4560,0.01,57.49,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0.5,50
202214,AI,female,0,sex,7932,4560,0,57.49,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202215,AI,female,0,sex,7932,4560,0,57.49,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202216,AI,female,0,sex,7932,4560,0,57.49,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202217,AI,female,0,sex,7932,4560,0,57.49,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202052,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202053,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,NA,NA
202101,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202102,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202103,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202104,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202105,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202106,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202107,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202108,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202109,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202110,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202111,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202112,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202113,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202114,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202115,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202116,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202117,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202118,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202119,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202120,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202121,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202122,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202123,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202124,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202125,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202126,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202127,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202128,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202129,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202130,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202131,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202132,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202133,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202134,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202135,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202136,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202137,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202138,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202139,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202140,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202141,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202142,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202143,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202144,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202145,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202146,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
202147,AI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2022-05-03_10-25-13,detailed,0,0
