date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202134,AG,med_prof,177,indication,694072,26026,3.7,0.029,2.9000000000000004,7.1,0.03,3.75,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202135,AG,med_prof,143,indication,694072,26169,3.8,0.026,2.6,7.000000000000001,0.02,3.77,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202136,AG,med_prof,161,indication,694072,26330,3.8,0.027,2.7,7.000000000000001,0.02,3.79,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202137,AG,med_prof,192,indication,694072,26522,3.8,0.026,2.6,6.9,0.03,3.82,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202138,AG,med_prof,259,indication,694072,26781,3.9,0.029,2.9000000000000004,6.800000000000001,0.04,3.86,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202139,AG,med_prof,269,indication,694072,27050,3.9,0.028,2.8000000000000003,6.7,0.04,3.9,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202140,AG,med_prof,278,indication,694072,27328,3.9,0.028,2.8000000000000003,6.6000000000000005,0.04,3.94,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202141,AG,med_prof,233,indication,694072,27561,4,0.022,2.1999999999999997,6.5,0.03,3.97,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202142,AG,med_prof,168,indication,694072,27729,4,0.021,2.1,6.4,0.02,4,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202143,AG,med_prof,117,indication,694072,27846,4,0.02,2,6.3,0.02,4.01,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202144,AG,med_prof,93,indication,694072,27939,4,0.025,2.5,6.3,0.01,4.03,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202145,AG,med_prof,67,indication,694072,28006,4,0.023,2.3,6.3,0.01,4.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202146,AG,med_prof,73,indication,694072,28079,4,0.028,2.8000000000000003,6.3,0.01,4.05,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202147,AG,med_prof,57,indication,694072,28136,4.1,0.023,2.3,6.2,0.01,4.05,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202148,AG,med_prof,63,indication,694072,28199,4.1,0.025,2.5,6.2,0.01,4.06,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202149,AG,med_prof,77,indication,694072,28276,4.1,0.025,2.5,6.2,0.01,4.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202150,AG,med_prof,82,indication,694072,28358,4.1,0.028,2.8000000000000003,6.2,0.01,4.09,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202151,AG,med_prof,53,indication,694072,28411,4.1,0.03,3,6.2,0.01,4.09,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202152,AG,med_prof,68,indication,694072,28479,4.1,0.039,3.9,6.2,0.01,4.1,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202201,AG,med_prof,115,indication,694072,28594,4.1,0.036,3.5999999999999996,6.1,0.02,4.12,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202202,AG,med_prof,90,indication,694072,28684,4.1,0.036,3.5999999999999996,6.1,0.01,4.13,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202203,AG,med_prof,52,indication,694072,28736,4.1,0.035,3.5000000000000004,6.1,0.01,4.14,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202204,AG,med_prof,34,indication,694072,28770,4.1,0.026,2.6,6.1,0,4.15,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202205,AG,med_prof,34,indication,694072,28804,4.2,0.019,1.9,6.1,0,4.15,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202206,AG,med_prof,23,indication,694072,28827,4.2,0.013,1.3,6.1,0,4.15,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202207,AG,med_prof,11,indication,694072,28838,4.2,0.009,0.8999999999999999,6.1,0,4.15,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202208,AG,med_prof,8,indication,694072,28846,4.2,0.008,0.8,6.1,0,4.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202209,AG,med_prof,2,indication,694072,28848,4.2,0.006,0.6,6,0,4.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202210,AG,med_prof,3,indication,694072,28851,4.2,0.014,1.4000000000000001,6,0,4.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202211,AG,med_prof,4,indication,694072,28855,4.2,0.029,2.9000000000000004,6,0,4.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202212,AG,med_prof,6,indication,694072,28861,4.2,0.04,4,6,0,4.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202213,AG,med_prof,2,indication,694072,28863,4.2,0.022,2.1999999999999997,6,0,4.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202214,AG,med_prof,0,indication,694072,28863,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202215,AG,med_prof,0,indication,694072,28863,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202216,AG,med_prof,0,indication,694072,28863,4.2,0,0,6,0,4.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202217,AG,med_prof,2,indication,694072,28865,4.2,0.031,3.1,6,0,4.16,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202052,AG,contact_vuln,0,indication,694072,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202053,AG,contact_vuln,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202101,AG,contact_vuln,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202102,AG,contact_vuln,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202103,AG,contact_vuln,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202104,AG,contact_vuln,4,indication,694072,4,0,0.004,0.4,0.3,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202105,AG,contact_vuln,20,indication,694072,24,0,0.008,0.8,0.6,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202106,AG,contact_vuln,52,indication,694072,76,0,0.02,2,1.2,0.01,0.01,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202107,AG,contact_vuln,80,indication,694072,156,0,0.015,1.5,1.3,0.01,0.02,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202108,AG,contact_vuln,87,indication,694072,243,0,0.013,1.3,1.3,0.01,0.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202109,AG,contact_vuln,148,indication,694072,391,0.1,0.025,2.5,1.6,0.02,0.06,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202110,AG,contact_vuln,96,indication,694072,487,0.1,0.02,2,1.7000000000000002,0.01,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202111,AG,contact_vuln,80,indication,694072,567,0.1,0.015,1.5,1.7000000000000002,0.01,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202112,AG,contact_vuln,93,indication,694072,660,0.1,0.011,1.0999999999999999,1.6,0.01,0.1,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202113,AG,contact_vuln,81,indication,694072,741,0.1,0.013,1.3,1.5,0.01,0.11,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202114,AG,contact_vuln,207,indication,694072,948,0.1,0.023,2.3,1.6,0.03,0.14,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202115,AG,contact_vuln,421,indication,694072,1369,0.2,0.065,6.5,2.1,0.06,0.2,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202116,AG,contact_vuln,421,indication,694072,1790,0.3,0.051,5.1,2.5,0.06,0.26,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202117,AG,contact_vuln,902,indication,694072,2692,0.4,0.092,9.2,3.3000000000000003,0.13,0.39,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202118,AG,contact_vuln,988,indication,694072,3680,0.5,0.081,8.1,3.9,0.14,0.53,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202119,AG,contact_vuln,954,indication,694072,4634,0.7,0.066,6.6000000000000005,4.3,0.14,0.67,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,AG,contact_vuln,1719,indication,694072,6353,0.9,0.08,8,4.9,0.25,0.92,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,AG,contact_vuln,6738,indication,694072,13091,1.9,0.387,38.7,8.9,0.97,1.89,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,AG,contact_vuln,12040,indication,694072,25131,3.6,0.462,46.2,14.499999999999998,1.73,3.62,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,AG,contact_vuln,3852,indication,694072,28983,4.2,0.198,19.8,15,0.55,4.18,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,AG,contact_vuln,1195,indication,694072,30178,4.3,0.067,6.7,14.299999999999999,0.17,4.35,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,AG,contact_vuln,850,indication,694072,31028,4.5,0.036,3.5999999999999996,13.200000000000001,0.12,4.47,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202126,AG,contact_vuln,632,indication,694072,31660,4.6,0.024,2.4,12.1,0.09,4.56,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202127,AG,contact_vuln,1080,indication,694072,32740,4.7,0.035,3.5000000000000004,11.200000000000001,0.16,4.72,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202128,AG,contact_vuln,1895,indication,694072,34635,5,0.078,7.8,10.9,0.27,4.99,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202129,AG,contact_vuln,1446,indication,694072,36081,5.2,0.098,9.8,10.9,0.21,5.2,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202130,AG,contact_vuln,954,indication,694072,37035,5.3,0.097,9.700000000000001,10.8,0.14,5.34,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202131,AG,contact_vuln,502,indication,694072,37537,5.4,0.07,7.000000000000001,10.8,0.07,5.41,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202132,AG,contact_vuln,309,indication,694072,37846,5.5,0.048,4.8,10.7,0.04,5.45,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202133,AG,contact_vuln,217,indication,694072,38063,5.5,0.04,4,10.6,0.03,5.48,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202134,AG,contact_vuln,288,indication,694072,38351,5.5,0.047,4.7,10.5,0.04,5.53,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202135,AG,contact_vuln,268,indication,694072,38619,5.6,0.048,4.8,10.4,0.04,5.56,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202136,AG,contact_vuln,278,indication,694072,38897,5.6,0.046,4.6,10.299999999999999,0.04,5.6,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202137,AG,contact_vuln,276,indication,694072,39173,5.6,0.037,3.6999999999999997,10.2,0.04,5.64,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202138,AG,contact_vuln,424,indication,694072,39597,5.7,0.047,4.7,10,0.06,5.71,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202139,AG,contact_vuln,373,indication,694072,39970,5.8,0.038,3.8,9.9,0.05,5.76,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202140,AG,contact_vuln,423,indication,694072,40393,5.8,0.042,4.2,9.700000000000001,0.06,5.82,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202141,AG,contact_vuln,287,indication,694072,40680,5.9,0.027,2.7,9.6,0.04,5.86,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202142,AG,contact_vuln,258,indication,694072,40938,5.9,0.033,3.3000000000000003,9.5,0.04,5.9,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202143,AG,contact_vuln,247,indication,694072,41185,5.9,0.043,4.3,9.4,0.04,5.93,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202144,AG,contact_vuln,127,indication,694072,41312,6,0.035,3.5000000000000004,9.3,0.02,5.95,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202145,AG,contact_vuln,87,indication,694072,41399,6,0.029,2.9000000000000004,9.3,0.01,5.96,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202146,AG,contact_vuln,77,indication,694072,41476,6,0.03,3,9.3,0.01,5.98,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202147,AG,contact_vuln,64,indication,694072,41540,6,0.026,2.6,9.2,0.01,5.98,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202148,AG,contact_vuln,73,indication,694072,41613,6,0.029,2.9000000000000004,9.2,0.01,6,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202149,AG,contact_vuln,95,indication,694072,41708,6,0.031,3.1,9.1,0.01,6.01,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202150,AG,contact_vuln,82,indication,694072,41790,6,0.028,2.8000000000000003,9.1,0.01,6.02,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202151,AG,contact_vuln,66,indication,694072,41856,6,0.037,3.6999999999999997,9.1,0.01,6.03,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202152,AG,contact_vuln,63,indication,694072,41919,6,0.036,3.5999999999999996,9.1,0.01,6.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202201,AG,contact_vuln,112,indication,694072,42031,6.1,0.035,3.5000000000000004,9,0.02,6.06,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202202,AG,contact_vuln,94,indication,694072,42125,6.1,0.037,3.6999999999999997,9,0.01,6.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202203,AG,contact_vuln,55,indication,694072,42180,6.1,0.037,3.6999999999999997,9,0.01,6.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202204,AG,contact_vuln,40,indication,694072,42220,6.1,0.031,3.1,9,0.01,6.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202205,AG,contact_vuln,104,indication,694072,42324,6.1,0.059,5.8999999999999995,9,0.01,6.1,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202206,AG,contact_vuln,115,indication,694072,42439,6.1,0.067,6.7,8.9,0.02,6.11,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202207,AG,contact_vuln,53,indication,694072,42492,6.1,0.041,4.1000000000000005,8.9,0.01,6.12,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202208,AG,contact_vuln,18,indication,694072,42510,6.1,0.019,1.9,8.9,0,6.12,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202209,AG,contact_vuln,8,indication,694072,42518,6.1,0.024,2.4,8.9,0,6.13,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202210,AG,contact_vuln,9,indication,694072,42527,6.1,0.043,4.3,8.9,0,6.13,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202211,AG,contact_vuln,1,indication,694072,42528,6.1,0.007,0.7000000000000001,8.9,0,6.13,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202212,AG,contact_vuln,7,indication,694072,42535,6.1,0.046,4.6,8.9,0,6.13,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202213,AG,contact_vuln,3,indication,694072,42538,6.1,0.032,3.2,8.9,0,6.13,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202214,AG,contact_vuln,3,indication,694072,42541,6.1,0.041,4.1000000000000005,8.9,0,6.13,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202215,AG,contact_vuln,0,indication,694072,42541,6.1,0,0,8.9,0,6.13,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202216,AG,contact_vuln,1,indication,694072,42542,6.1,0.023,2.3,8.9,0,6.13,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202217,AG,contact_vuln,1,indication,694072,42543,6.1,0.015,1.5,8.9,0,6.13,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202052,AG,contact_comm,0,indication,694072,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202053,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202101,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202102,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202103,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202104,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202105,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202106,AG,contact_comm,0,indication,694072,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202107,AG,contact_comm,26,indication,694072,26,0,0.005,0.5,0.2,0,0,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202108,AG,contact_comm,16,indication,694072,42,0,0.002,0.2,0.2,0,0.01,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202109,AG,contact_comm,113,indication,694072,155,0,0.019,1.9,0.6,0.02,0.02,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202110,AG,contact_comm,13,indication,694072,168,0,0.003,0.3,0.6,0,0.02,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202111,AG,contact_comm,0,indication,694072,168,0,0,0,0.5,0,0.02,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202112,AG,contact_comm,3,indication,694072,171,0,0,0,0.4,0,0.02,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202113,AG,contact_comm,64,indication,694072,235,0,0.01,1,0.5,0.01,0.03,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202114,AG,contact_comm,25,indication,694072,260,0,0.003,0.3,0.5,0,0.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202115,AG,contact_comm,1,indication,694072,261,0,0,0,0.4,0,0.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202116,AG,contact_comm,0,indication,694072,261,0,0,0,0.4,0,0.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202117,AG,contact_comm,0,indication,694072,261,0,0,0,0.3,0,0.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202118,AG,contact_comm,10,indication,694072,271,0,0.001,0.1,0.3,0,0.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202119,AG,contact_comm,2,indication,694072,273,0,0,0,0.3,0,0.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202120,AG,contact_comm,5,indication,694072,278,0,0,0,0.2,0,0.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202121,AG,contact_comm,13,indication,694072,291,0,0.001,0.1,0.2,0,0.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202122,AG,contact_comm,18,indication,694072,309,0,0.001,0.1,0.2,0,0.04,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202123,AG,contact_comm,17,indication,694072,326,0,0.001,0.1,0.2,0,0.05,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202124,AG,contact_comm,34,indication,694072,360,0.1,0.002,0.2,0.2,0,0.05,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202125,AG,contact_comm,35,indication,694072,395,0.1,0.001,0.1,0.2,0.01,0.06,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202126,AG,contact_comm,22,indication,694072,417,0.1,0.001,0.1,0.2,0,0.06,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202127,AG,contact_comm,24,indication,694072,441,0.1,0.001,0.1,0.2,0,0.06,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202128,AG,contact_comm,20,indication,694072,461,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202129,AG,contact_comm,19,indication,694072,480,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202130,AG,contact_comm,9,indication,694072,489,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202131,AG,contact_comm,8,indication,694072,497,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202132,AG,contact_comm,2,indication,694072,499,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202133,AG,contact_comm,5,indication,694072,504,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202134,AG,contact_comm,1,indication,694072,505,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202135,AG,contact_comm,5,indication,694072,510,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202136,AG,contact_comm,0,indication,694072,510,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202137,AG,contact_comm,3,indication,694072,513,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202138,AG,contact_comm,1,indication,694072,514,0.1,0,0,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202139,AG,contact_comm,5,indication,694072,519,0.1,0.001,0.1,0.1,0,0.07,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202140,AG,contact_comm,2,indication,694072,521,0.1,0,0,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202141,AG,contact_comm,7,indication,694072,528,0.1,0.001,0.1,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202142,AG,contact_comm,3,indication,694072,531,0.1,0,0,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202143,AG,contact_comm,6,indication,694072,537,0.1,0.001,0.1,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202144,AG,contact_comm,1,indication,694072,538,0.1,0,0,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202145,AG,contact_comm,0,indication,694072,538,0.1,0,0,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202146,AG,contact_comm,3,indication,694072,541,0.1,0.001,0.1,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202147,AG,contact_comm,9,indication,694072,550,0.1,0.004,0.4,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202148,AG,contact_comm,1,indication,694072,551,0.1,0,0,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202149,AG,contact_comm,1,indication,694072,552,0.1,0,0,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202150,AG,contact_comm,2,indication,694072,554,0.1,0.001,0.1,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
202151,AG,contact_comm,3,indication,694072,557,0.1,0.002,0.2,0.1,0,0.08,COVID19FullyVaccPersons,2022-05-03_10-25-13,detailed
