date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202132,AG,med_prof,294,indication,694072,54894,NA,0.026,2.6,7.6,0.04,7.91,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202133,AG,med_prof,317,indication,694072,55211,NA,0.026,2.6,7.6,0.05,7.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202134,AG,med_prof,460,indication,694072,55671,NA,0.031,3.1,7.5,0.07,8.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202135,AG,med_prof,461,indication,694072,56132,NA,0.031,3.1,7.3999999999999995,0.07,8.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202136,AG,med_prof,434,indication,694072,56566,NA,0.025,2.5,7.3,0.06,8.15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202137,AG,med_prof,455,indication,694072,57021,NA,0.023,2.3,7.199999999999999,0.07,8.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202138,AG,med_prof,399,indication,694072,57420,NA,0.024,2.4,7.1,0.06,8.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202139,AG,med_prof,393,indication,694072,57813,NA,0.027,2.7,7.000000000000001,0.06,8.33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202140,AG,med_prof,373,indication,694072,58186,NA,0.027,2.7,6.9,0.05,8.38,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202141,AG,med_prof,330,indication,694072,58516,NA,0.024,2.4,6.800000000000001,0.05,8.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,AG,med_prof,202,indication,694072,58718,NA,0.019,1.9,6.800000000000001,0.03,8.46,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,AG,med_prof,150,indication,694072,58868,NA,0.018,1.7999999999999998,6.7,0.02,8.48,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,AG,med_prof,142,indication,694072,59010,NA,0.024,2.4,6.7,0.02,8.5,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,AG,med_prof,732,indication,694072,59742,NA,0.096,9.6,6.7,0.11,8.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,AG,med_prof,1307,indication,694072,61049,NA,0.053,5.3,6.7,0.19,8.8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,AG,med_prof,2046,indication,694072,63095,NA,0.073,7.3,6.7,0.29,9.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,AG,med_prof,2798,indication,694072,65893,NA,0.087,8.7,6.800000000000001,0.4,9.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202149,AG,med_prof,2387,indication,694072,68280,NA,0.072,7.199999999999999,6.800000000000001,0.34,9.84,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202150,AG,med_prof,2057,indication,694072,70337,NA,0.058,5.800000000000001,6.800000000000001,0.3,10.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202151,AG,med_prof,1308,indication,694072,71645,NA,0.05,5,6.7,0.19,10.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202152,AG,med_prof,1102,indication,694072,72747,NA,0.045,4.5,6.7,0.16,10.48,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202201,AG,med_prof,1582,indication,694072,74329,NA,0.034,3.4000000000000004,6.5,0.23,10.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202202,AG,med_prof,1248,indication,694072,75577,NA,0.034,3.4000000000000004,6.4,0.18,10.89,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202203,AG,med_prof,831,indication,694072,76408,NA,0.035,3.5000000000000004,6.4,0.12,11.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202204,AG,med_prof,530,indication,694072,76938,NA,0.03,3,6.3,0.08,11.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202205,AG,med_prof,331,indication,694072,77269,NA,0.035,3.5000000000000004,6.3,0.05,11.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202206,AG,med_prof,149,indication,694072,77418,NA,0.025,2.5,6.3,0.02,11.15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202207,AG,med_prof,81,indication,694072,77499,NA,0.022,2.1999999999999997,6.3,0.01,11.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202208,AG,med_prof,41,indication,694072,77540,NA,0.017,1.7000000000000002,6.3,0.01,11.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202209,AG,med_prof,29,indication,694072,77569,NA,0.022,2.1999999999999997,6.3,0,11.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202210,AG,med_prof,21,indication,694072,77590,NA,0.019,1.9,6.3,0,11.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202211,AG,med_prof,33,indication,694072,77623,NA,0.033,3.3000000000000003,6.3,0,11.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202212,AG,med_prof,33,indication,694072,77656,NA,0.026,2.6,6.2,0,11.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202213,AG,med_prof,30,indication,694072,77686,NA,0.03,3,6.2,0,11.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202214,AG,med_prof,29,indication,694072,77715,NA,0.038,3.8,6.2,0,11.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202215,AG,med_prof,14,indication,694072,77729,NA,0.025,2.5,6.2,0,11.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202216,AG,med_prof,25,indication,694072,77754,NA,0.032,3.2,6.2,0,11.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202217,AG,med_prof,25,indication,694072,77779,NA,0.033,3.3000000000000003,6.2,0,11.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202052,AG,contact_vuln,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202053,AG,contact_vuln,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202101,AG,contact_vuln,3,indication,694072,3,NA,0.001,0.1,0.1,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202102,AG,contact_vuln,20,indication,694072,23,NA,0.006,0.6,0.4,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202103,AG,contact_vuln,116,indication,694072,139,NA,0.019,1.9,1.0999999999999999,0.02,0.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202104,AG,contact_vuln,101,indication,694072,240,NA,0.014,1.4000000000000001,1.2,0.01,0.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202105,AG,contact_vuln,188,indication,694072,428,NA,0.022,2.1999999999999997,1.5,0.03,0.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202106,AG,contact_vuln,138,indication,694072,566,NA,0.018,1.7999999999999998,1.6,0.02,0.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202107,AG,contact_vuln,189,indication,694072,755,NA,0.017,1.7000000000000002,1.6,0.03,0.11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202108,AG,contact_vuln,217,indication,694072,972,NA,0.015,1.5,1.6,0.03,0.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202109,AG,contact_vuln,260,indication,694072,1232,NA,0.019,1.9,1.6,0.04,0.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202110,AG,contact_vuln,278,indication,694072,1510,NA,0.02,2,1.7000000000000002,0.04,0.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202111,AG,contact_vuln,496,indication,694072,2006,NA,0.047,4.7,2,0.07,0.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202112,AG,contact_vuln,491,indication,694072,2497,NA,0.03,3,2.1,0.07,0.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202113,AG,contact_vuln,817,indication,694072,3314,NA,0.052,5.2,2.5,0.12,0.48,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202114,AG,contact_vuln,925,indication,694072,4239,NA,0.044,4.3999999999999995,2.8000000000000003,0.13,0.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202115,AG,contact_vuln,1543,indication,694072,5782,NA,0.061,6.1,3.2,0.22,0.83,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202116,AG,contact_vuln,2953,indication,694072,8735,NA,0.099,9.9,4.2,0.43,1.26,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202117,AG,contact_vuln,9068,indication,694072,17803,NA,0.363,36.3,7.6,1.31,2.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202118,AG,contact_vuln,10988,indication,694072,28791,NA,0.316,31.6,10.7,1.58,4.15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202119,AG,contact_vuln,4614,indication,694072,33405,NA,0.141,14.099999999999998,11.1,0.66,4.81,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202120,AG,contact_vuln,2768,indication,694072,36173,NA,0.072,7.199999999999999,10.7,0.4,5.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202121,AG,contact_vuln,7680,indication,694072,43853,NA,0.187,18.7,11.5,1.11,6.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202122,AG,contact_vuln,13037,indication,694072,56890,NA,0.254,25.4,13.200000000000001,1.88,8.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202123,AG,contact_vuln,5237,indication,694072,62127,NA,0.105,10.5,12.9,0.75,8.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202124,AG,contact_vuln,3533,indication,694072,65660,NA,0.083,8.3,12.5,0.51,9.46,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202125,AG,contact_vuln,2385,indication,694072,68045,NA,0.066,6.6000000000000005,12.2,0.34,9.8,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202126,AG,contact_vuln,1519,indication,694072,69564,NA,0.043,4.3,11.700000000000001,0.22,10.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202127,AG,contact_vuln,1434,indication,694072,70998,NA,0.04,4,11.3,0.21,10.23,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202128,AG,contact_vuln,2214,indication,694072,73212,NA,0.075,7.5,11.1,0.32,10.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202129,AG,contact_vuln,1643,indication,694072,74855,NA,0.086,8.6,11,0.24,10.78,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202130,AG,contact_vuln,1209,indication,694072,76064,NA,0.082,8.200000000000001,11,0.17,10.96,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202131,AG,contact_vuln,769,indication,694072,76833,NA,0.06,6,10.9,0.11,11.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202132,AG,contact_vuln,561,indication,694072,77394,NA,0.05,5,10.8,0.08,11.15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202133,AG,contact_vuln,503,indication,694072,77897,NA,0.042,4.2,10.7,0.07,11.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202134,AG,contact_vuln,754,indication,694072,78651,NA,0.05,5,10.6,0.11,11.33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202135,AG,contact_vuln,755,indication,694072,79406,NA,0.051,5.1,10.4,0.11,11.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202136,AG,contact_vuln,783,indication,694072,80189,NA,0.045,4.5,10.299999999999999,0.11,11.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202137,AG,contact_vuln,762,indication,694072,80951,NA,0.039,3.9,10.2,0.11,11.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202138,AG,contact_vuln,755,indication,694072,81706,NA,0.046,4.6,10,0.11,11.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202139,AG,contact_vuln,490,indication,694072,82196,NA,0.033,3.3000000000000003,9.9,0.07,11.84,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202140,AG,contact_vuln,551,indication,694072,82747,NA,0.041,4.1000000000000005,9.8,0.08,11.92,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202141,AG,contact_vuln,372,indication,694072,83119,NA,0.027,2.7,9.700000000000001,0.05,11.98,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202142,AG,contact_vuln,348,indication,694072,83467,NA,0.032,3.2,9.6,0.05,12.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202143,AG,contact_vuln,333,indication,694072,83800,NA,0.04,4,9.6,0.05,12.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202144,AG,contact_vuln,192,indication,694072,83992,NA,0.032,3.2,9.5,0.03,12.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202145,AG,contact_vuln,197,indication,694072,84189,NA,0.026,2.6,9.5,0.03,12.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202146,AG,contact_vuln,864,indication,694072,85053,NA,0.035,3.5000000000000004,9.3,0.12,12.25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202147,AG,contact_vuln,1042,indication,694072,86095,NA,0.037,3.6999999999999997,9.2,0.15,12.4,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202148,AG,contact_vuln,2287,indication,694072,88382,NA,0.071,7.1,9.1,0.33,12.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202149,AG,contact_vuln,3122,indication,694072,91504,NA,0.094,9.4,9.1,0.45,13.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202150,AG,contact_vuln,2972,indication,694072,94476,NA,0.083,8.3,9.1,0.43,13.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202151,AG,contact_vuln,1937,indication,694072,96413,NA,0.075,7.5,9,0.28,13.89,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202152,AG,contact_vuln,1680,indication,694072,98093,NA,0.069,6.9,9,0.24,14.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202201,AG,contact_vuln,2801,indication,694072,100894,NA,0.06,6,8.9,0.4,14.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202202,AG,contact_vuln,2186,indication,694072,103080,NA,0.06,6,8.799999999999999,0.31,14.85,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202203,AG,contact_vuln,1272,indication,694072,104352,NA,0.053,5.3,8.7,0.18,15.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202204,AG,contact_vuln,911,indication,694072,105263,NA,0.052,5.2,8.7,0.13,15.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202205,AG,contact_vuln,511,indication,694072,105774,NA,0.053,5.3,8.6,0.07,15.24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202206,AG,contact_vuln,300,indication,694072,106074,NA,0.05,5,8.6,0.04,15.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202207,AG,contact_vuln,145,indication,694072,106219,NA,0.039,3.9,8.6,0.02,15.3,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202208,AG,contact_vuln,90,indication,694072,106309,NA,0.037,3.6999999999999997,8.6,0.01,15.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202209,AG,contact_vuln,36,indication,694072,106345,NA,0.028,2.8000000000000003,8.6,0.01,15.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202210,AG,contact_vuln,61,indication,694072,106406,NA,0.056,5.6000000000000005,8.6,0.01,15.33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202211,AG,contact_vuln,33,indication,694072,106439,NA,0.033,3.3000000000000003,8.6,0,15.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202212,AG,contact_vuln,56,indication,694072,106495,NA,0.045,4.5,8.6,0.01,15.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202213,AG,contact_vuln,54,indication,694072,106549,NA,0.054,5.4,8.6,0.01,15.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202214,AG,contact_vuln,29,indication,694072,106578,NA,0.038,3.8,8.6,0,15.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202215,AG,contact_vuln,23,indication,694072,106601,NA,0.042,4.2,8.6,0,15.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202216,AG,contact_vuln,39,indication,694072,106640,NA,0.05,5,8.6,0.01,15.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202217,AG,contact_vuln,29,indication,694072,106669,NA,0.038,3.8,8.6,0,15.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202052,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202053,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202101,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202102,AG,contact_comm,0,indication,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202103,AG,contact_comm,30,indication,694072,30,NA,0.005,0.5,0.2,0,0,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202104,AG,contact_comm,19,indication,694072,49,NA,0.003,0.3,0.2,0,0.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202105,AG,contact_comm,123,indication,694072,172,NA,0.014,1.4000000000000001,0.6,0.02,0.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202106,AG,contact_comm,12,indication,694072,184,NA,0.002,0.2,0.5,0,0.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202107,AG,contact_comm,31,indication,694072,215,NA,0.003,0.3,0.5,0,0.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202108,AG,contact_comm,20,indication,694072,235,NA,0.001,0.1,0.4,0,0.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202109,AG,contact_comm,208,indication,694072,443,NA,0.015,1.5,0.6,0.03,0.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202110,AG,contact_comm,33,indication,694072,476,NA,0.002,0.2,0.5,0,0.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202111,AG,contact_comm,2,indication,694072,478,NA,0,0,0.5,0,0.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202112,AG,contact_comm,2,indication,694072,480,NA,0,0,0.4,0,0.07,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202113,AG,contact_comm,68,indication,694072,548,NA,0.004,0.4,0.4,0.01,0.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202114,AG,contact_comm,28,indication,694072,576,NA,0.001,0.1,0.4,0,0.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202115,AG,contact_comm,1,indication,694072,577,NA,0,0,0.3,0,0.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202116,AG,contact_comm,0,indication,694072,577,NA,0,0,0.3,0,0.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202117,AG,contact_comm,0,indication,694072,577,NA,0,0,0.2,0,0.08,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202118,AG,contact_comm,13,indication,694072,590,NA,0,0,0.2,0,0.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202119,AG,contact_comm,14,indication,694072,604,NA,0,0,0.2,0,0.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202120,AG,contact_comm,32,indication,694072,636,NA,0.001,0.1,0.2,0,0.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202121,AG,contact_comm,41,indication,694072,677,NA,0.001,0.1,0.2,0.01,0.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202122,AG,contact_comm,15,indication,694072,692,NA,0,0,0.2,0,0.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202123,AG,contact_comm,22,indication,694072,714,NA,0,0,0.1,0,0.1,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202124,AG,contact_comm,32,indication,694072,746,NA,0.001,0.1,0.1,0,0.11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202125,AG,contact_comm,36,indication,694072,782,NA,0.001,0.1,0.1,0.01,0.11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202126,AG,contact_comm,19,indication,694072,801,NA,0.001,0.1,0.1,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202127,AG,contact_comm,15,indication,694072,816,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202128,AG,contact_comm,8,indication,694072,824,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202129,AG,contact_comm,7,indication,694072,831,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202130,AG,contact_comm,5,indication,694072,836,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202131,AG,contact_comm,4,indication,694072,840,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202132,AG,contact_comm,1,indication,694072,841,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202133,AG,contact_comm,3,indication,694072,844,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202134,AG,contact_comm,1,indication,694072,845,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
202135,AG,contact_comm,4,indication,694072,849,NA,0,0,0.1,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed
