date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202214,AG,unknown,0,sex,NA,30,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202215,AG,unknown,0,sex,NA,30,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202216,AG,unknown,0,sex,NA,30,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202217,AG,unknown,0,sex,NA,30,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202052,AI,male,10,sex,8361,10,0.12,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.222,22.2
202053,AI,male,0,sex,8361,10,0,0.12,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,NA,NA
202101,AI,male,180,sex,8361,190,2.15,2.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.511,51.1
202102,AI,male,95,sex,8361,285,1.14,3.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.49,49
202103,AI,male,177,sex,8361,462,2.12,5.53,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.494,49.4
202104,AI,male,68,sex,8361,530,0.81,6.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.391,39.1
202105,AI,male,166,sex,8361,696,1.99,8.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.512,51.2
202106,AI,male,141,sex,8361,837,1.69,10.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.476,47.599999999999994
202107,AI,male,197,sex,8361,1034,2.36,12.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.488,48.8
202108,AI,male,52,sex,8361,1086,0.62,12.99,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.481,48.1
202109,AI,male,35,sex,8361,1121,0.42,13.41,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.467,46.7
202110,AI,male,48,sex,8361,1169,0.57,13.98,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.449,44.9
202111,AI,male,9,sex,8361,1178,0.11,14.09,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.375,37.5
202112,AI,male,135,sex,8361,1313,1.61,15.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.402,40.2
202113,AI,male,318,sex,8361,1631,3.8,19.51,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.483,48.3
202114,AI,male,152,sex,8361,1783,1.82,21.33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.483,48.3
202115,AI,male,52,sex,8361,1835,0.62,21.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.495,49.5
202116,AI,male,311,sex,8361,2146,3.72,25.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.481,48.1
202117,AI,male,534,sex,8361,2680,6.39,32.05,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.484,48.4
202118,AI,male,346,sex,8361,3026,4.14,36.19,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.493,49.3
202119,AI,male,259,sex,8361,3285,3.1,39.29,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.522,52.2
202120,AI,male,406,sex,8361,3691,4.86,44.15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.516,51.6
202121,AI,male,621,sex,8361,4312,7.43,51.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.528,52.800000000000004
202122,AI,male,613,sex,8361,4925,7.33,58.9,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.528,52.800000000000004
202123,AI,male,371,sex,8361,5296,4.44,63.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.538,53.800000000000004
202124,AI,male,242,sex,8361,5538,2.89,66.24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.515,51.5
202125,AI,male,422,sex,8361,5960,5.05,71.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.552,55.2
202126,AI,male,442,sex,8361,6402,5.29,76.57,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.536,53.6
202127,AI,male,204,sex,8361,6606,2.44,79.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.576,57.599999999999994
202128,AI,male,115,sex,8361,6721,1.38,80.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.5,50
202129,AI,male,75,sex,8361,6796,0.9,81.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.56,56.00000000000001
202130,AI,male,83,sex,8361,6879,0.99,82.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.557,55.7
202131,AI,male,90,sex,8361,6969,1.08,83.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.562,56.2
202132,AI,male,99,sex,8361,7068,1.18,84.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.544,54.400000000000006
202133,AI,male,94,sex,8361,7162,1.12,85.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.516,51.6
202134,AI,male,165,sex,8361,7327,1.97,87.63,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.506,50.6
202135,AI,male,164,sex,8361,7491,1.96,89.59,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.511,51.1
202136,AI,male,168,sex,8361,7659,2.01,91.6,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.533,53.300000000000004
202137,AI,male,273,sex,8361,7932,3.27,94.87,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.524,52.400000000000006
202138,AI,male,158,sex,8361,8090,1.89,96.76,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.495,49.5
202139,AI,male,161,sex,8361,8251,1.93,98.68,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.478,47.8
202140,AI,male,163,sex,8361,8414,1.95,100.63,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.529,52.900000000000006
202141,AI,male,194,sex,8361,8608,2.32,102.95,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.574,57.4
202142,AI,male,88,sex,8361,8696,1.05,104.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.454,45.4
202143,AI,male,77,sex,8361,8773,0.92,104.93,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.448,44.800000000000004
202144,AI,male,51,sex,8361,8824,0.61,105.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.526,52.6
202145,AI,male,428,sex,8361,9252,5.12,110.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.519,51.9
202146,AI,male,227,sex,8361,9479,2.71,113.37,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.485,48.5
202147,AI,male,259,sex,8361,9738,3.1,116.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.521,52.1
202148,AI,male,244,sex,8361,9982,2.92,119.39,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.468,46.800000000000004
202149,AI,male,157,sex,8361,10139,1.88,121.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.474,47.4
202150,AI,male,272,sex,8361,10411,3.25,124.52,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.492,49.2
202151,AI,male,460,sex,8361,10871,5.5,130.02,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.542,54.2
202152,AI,male,234,sex,8361,11105,2.8,132.82,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.584,58.4
202201,AI,male,407,sex,8361,11512,4.87,137.69,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.53,53
202202,AI,male,194,sex,8361,11706,2.32,140.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.509,50.9
202203,AI,male,106,sex,8361,11812,1.27,141.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.544,54.400000000000006
202204,AI,male,81,sex,8361,11893,0.97,142.24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.491,49.1
202205,AI,male,81,sex,8361,11974,0.97,143.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.44,44
202206,AI,male,33,sex,8361,12007,0.39,143.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.458,45.800000000000004
202207,AI,male,26,sex,8361,12033,0.31,143.92,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.619,61.9
202208,AI,male,16,sex,8361,12049,0.19,144.11,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.571,57.099999999999994
202209,AI,male,6,sex,8361,12055,0.07,144.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.462,46.2
202210,AI,male,7,sex,8361,12062,0.08,144.27,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.7,70
202211,AI,male,5,sex,8361,12067,0.06,144.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.5,50
202212,AI,male,11,sex,8361,12078,0.13,144.46,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.478,47.8
202213,AI,male,7,sex,8361,12085,0.08,144.54,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.368,36.8
202214,AI,male,7,sex,8361,12092,0.08,144.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.7,70
202215,AI,male,3,sex,8361,12095,0.04,144.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.333,33.300000000000004
202216,AI,male,3,sex,8361,12098,0.04,144.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.6,60
202217,AI,male,6,sex,8361,12104,0.07,144.77,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.545,54.50000000000001
202052,AI,female,35,sex,7932,35,0.44,0.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.778,77.8
202053,AI,female,0,sex,7932,35,0,0.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,NA,NA
202101,AI,female,172,sex,7932,207,2.17,2.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.489,48.9
202102,AI,female,99,sex,7932,306,1.25,3.86,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.51,51
202103,AI,female,181,sex,7932,487,2.28,6.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.506,50.6
202104,AI,female,106,sex,7932,593,1.34,7.48,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.609,60.9
202105,AI,female,158,sex,7932,751,1.99,9.47,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.488,48.8
202106,AI,female,155,sex,7932,906,1.95,11.42,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.524,52.400000000000006
202107,AI,female,207,sex,7932,1113,2.61,14.03,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.512,51.2
202108,AI,female,56,sex,7932,1169,0.71,14.74,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.519,51.9
202109,AI,female,40,sex,7932,1209,0.5,15.24,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.533,53.300000000000004
202110,AI,female,59,sex,7932,1268,0.74,15.99,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.551,55.1
202111,AI,female,15,sex,7932,1283,0.19,16.17,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.625,62.5
202112,AI,female,201,sex,7932,1484,2.53,18.71,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.598,59.8
202113,AI,female,341,sex,7932,1825,4.3,23.01,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.517,51.7
202114,AI,female,163,sex,7932,1988,2.05,25.06,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.517,51.7
202115,AI,female,53,sex,7932,2041,0.67,25.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.505,50.5
202116,AI,female,336,sex,7932,2377,4.24,29.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.519,51.9
202117,AI,female,569,sex,7932,2946,7.17,37.14,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.516,51.6
202118,AI,female,356,sex,7932,3302,4.49,41.63,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.507,50.7
202119,AI,female,237,sex,7932,3539,2.99,44.62,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.478,47.8
202120,AI,female,381,sex,7932,3920,4.8,49.42,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.484,48.4
202121,AI,female,556,sex,7932,4476,7.01,56.43,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.472,47.199999999999996
202122,AI,female,547,sex,7932,5023,6.9,63.33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.472,47.199999999999996
202123,AI,female,319,sex,7932,5342,4.02,67.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.462,46.2
202124,AI,female,228,sex,7932,5570,2.87,70.22,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.485,48.5
202125,AI,female,343,sex,7932,5913,4.32,74.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.448,44.800000000000004
202126,AI,female,382,sex,7932,6295,4.82,79.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.464,46.400000000000006
202127,AI,female,150,sex,7932,6445,1.89,81.25,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.424,42.4
202128,AI,female,115,sex,7932,6560,1.45,82.7,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.5,50
202129,AI,female,59,sex,7932,6619,0.74,83.45,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.44,44
202130,AI,female,66,sex,7932,6685,0.83,84.28,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.443,44.3
202131,AI,female,70,sex,7932,6755,0.88,85.16,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.438,43.8
202132,AI,female,83,sex,7932,6838,1.05,86.21,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.456,45.6
202133,AI,female,88,sex,7932,6926,1.11,87.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.484,48.4
202134,AI,female,161,sex,7932,7087,2.03,89.35,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.494,49.4
202135,AI,female,157,sex,7932,7244,1.98,91.33,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.489,48.9
202136,AI,female,147,sex,7932,7391,1.85,93.18,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.467,46.7
202137,AI,female,248,sex,7932,7639,3.13,96.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.476,47.599999999999994
202138,AI,female,161,sex,7932,7800,2.03,98.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.505,50.5
202139,AI,female,176,sex,7932,7976,2.22,100.55,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.522,52.2
202140,AI,female,145,sex,7932,8121,1.83,102.38,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.471,47.099999999999994
202141,AI,female,144,sex,7932,8265,1.82,104.2,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.426,42.6
202142,AI,female,106,sex,7932,8371,1.34,105.53,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.546,54.6
202143,AI,female,95,sex,7932,8466,1.2,106.73,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.552,55.2
202144,AI,female,46,sex,7932,8512,0.58,107.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.474,47.4
202145,AI,female,397,sex,7932,8909,5.01,112.32,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.481,48.1
202146,AI,female,241,sex,7932,9150,3.04,115.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.515,51.5
202147,AI,female,238,sex,7932,9388,3,118.36,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.479,47.9
202148,AI,female,277,sex,7932,9665,3.49,121.85,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.532,53.2
202149,AI,female,174,sex,7932,9839,2.19,124.04,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.526,52.6
202150,AI,female,281,sex,7932,10120,3.54,127.58,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.508,50.8
202151,AI,female,388,sex,7932,10508,4.89,132.48,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.458,45.800000000000004
202152,AI,female,167,sex,7932,10675,2.11,134.58,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.416,41.6
202201,AI,female,361,sex,7932,11036,4.55,139.13,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.47,47
202202,AI,female,187,sex,7932,11223,2.36,141.49,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.491,49.1
202203,AI,female,89,sex,7932,11312,1.12,142.61,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.456,45.6
202204,AI,female,84,sex,7932,11396,1.06,143.67,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.509,50.9
202205,AI,female,103,sex,7932,11499,1.3,144.97,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.56,56.00000000000001
202206,AI,female,39,sex,7932,11538,0.49,145.46,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.542,54.2
202207,AI,female,16,sex,7932,11554,0.2,145.66,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.381,38.1
202208,AI,female,12,sex,7932,11566,0.15,145.81,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.429,42.9
202209,AI,female,7,sex,7932,11573,0.09,145.9,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.538,53.800000000000004
202210,AI,female,3,sex,7932,11576,0.04,145.94,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.3,30
202211,AI,female,5,sex,7932,11581,0.06,146,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.5,50
202212,AI,female,12,sex,7932,11593,0.15,146.15,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.522,52.2
202213,AI,female,12,sex,7932,11605,0.15,146.31,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.632,63.2
202214,AI,female,3,sex,7932,11608,0.04,146.34,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.3,30
202215,AI,female,6,sex,7932,11614,0.08,146.42,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.667,66.7
202216,AI,female,2,sex,7932,11616,0.03,146.44,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.4,40
202217,AI,female,5,sex,7932,11621,0.06,146.51,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0.455,45.5
202052,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202053,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,NA,NA
202101,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202102,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202103,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202104,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202105,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202106,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202107,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202108,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202109,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202110,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202111,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202112,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202113,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202114,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202115,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202116,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202117,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202118,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202119,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202120,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202121,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202122,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202123,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202124,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202125,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202126,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202127,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202128,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202129,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202130,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202131,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202132,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202133,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202134,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202135,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202136,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202137,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202138,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202139,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202140,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
202141,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-05-03_10-25-13,detailed,0,0
